"","id","genres","danceability","energy","speechiness","acousticness","instrumentalness","valence","tempo"
"686","5X8FVIy9iaXoDEiIlCjcmp","channel islands indie,edm,vapor soul",0.347,0.411,0.0414,0.0181,0.636,0.395,0.770508279302357
"687","72BoqrR8GoPacbRly7gaZo","channel islands indie,edm,vapor soul",0.821,0.406,0.212,0.812,0.162,0.459,0.795548419517337
"688","5FQL9Ur9NENmezh6zyG7uh","channel islands indie,edm,vapor soul",0.571,0.373,0.348,0.736,0.458,0.501,0.548695289806224
"689","0ogPvB4xroolQe1FFcYxFt","channel islands indie,edm,vapor soul",0.779,0.74,0.424,0.182,0.806,0.458,0.795450367083798
"690","3Qru36Ylp86E2Q4dWB4OnQ","channel islands indie,edm,vapor soul",0.628,0.523,0.192,0.61,0.00609,0.356,0.408161639436689
"691","4DmjHCRymTq4eCUkWAUGZs","channel islands indie,edm,vapor soul",0.737,0.616,0.312,0.354,0,0.88,0.332140362058611
"692","079gLi9aLvk79QNv3ovswu","channel islands indie,edm,vapor soul",0.865,0.586,0.0516,0.294,6.64e-06,0.582,0.409203446543039
"693","0t2myRMEMCi2SRyg5TEFLp","channel islands indie,edm,vapor soul",0.65,0.776,0.139,0.138,0.00417,0.772,0.261242324332937
"694","0Y2aJahX5RRkfKA104nM56","australian garage punk,australian indie,australian pop",0.549,0.625,0.0329,0.125,0.000984,0.184,0.525542658936867
"695","7yMYqHqzye8vtyiHqdVlZw","art pop,chamber pop,dream pop,freak folk,indie folk,indie pop,indie rock,melancholia,new jersey indie,stomp and holler",0.538,0.77,0.0487,0.0158,0.214,0.238,0.495422177009156
"696","454I78HEySdcHE8fcVabTb","alternative pop rock,modern alternative rock,modern rock,rock",0.511,0.934,0.242,0.00403,3.48e-05,0.668,0.746430278591477
"697","6rAXHPd18PZ6W8m9EectzH","alternative pop rock,modern alternative rock,modern rock,rock",0.667,0.776,0.0281,0.00238,4.52e-05,0.519,0.500949882949907
"698","4VUTsQHKryKaF6zoBowdOj","spanish pop",0.216,0.489,0.035,0.0444,7.44e-05,0.0633,0.83177266543284
"699","4VHio1B1PaxL99Qk7ESX9B","spanish pop",0.599,0.395,0.0297,0.173,0,0.364,0.518709629974629
"700","2PNYgsuWu1V1mUD3dCdXxd","spanish pop",0.341,0.379,0.0518,0.645,0,0.274,0.206939660983711
"701","4VqMTZwkvQl0t0vvL8EMS6","spanish pop",0.553,0.682,0.0315,0.0374,0,0.612,0.562116216646852
"702","4zJkYWJQ9A680KE4cPMnYL","spanish pop",0.308,0.553,0.0398,0.218,0,0.343,0.852798784149824
"703","2tcOtvQKPYocOEvlr2lOyT","spanish pop",0.538,0.643,0.0329,0.0213,0,0.318,0.54474255107919
"704","6GX514haSnE8toB9PvT3rz","spanish pop",0.515,0.773,0.044,0.0651,0,0.386,0.605038669428477
"705","6KiCNtL92ktxsRPtokxAk3","spanish pop",0.592,0.8,0.0294,0.183,0,0.626,0.458045814999571
"706","2k2XYaJwVylUX2c0KDW2CB","spanish pop",0.585,0.608,0.0263,0.0249,2.88e-06,0.562,0.303619360453002
"707","62xAY9Q6Lhd8pnHGfBqQOh","australian indie,australian pop",0.282,0.421,0.0509,0.699,0,0.214,0.933477552120997
"708","7IL3875OwWngZFteW72kuU","australian garage punk,australian indie,australian pop,indie rock,melbourne indie",0.209,0.726,0.0716,0.00131,0,0.281,0.309968255524642
"709","0ESIjVxnDnCDaTPo6sStHm","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.727,0.338,0.0454,0.79,0,0.646,0.466729583644854
"710","3m7V717IKZqZLW5qUIOxdD","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.402,0.552,0.0258,0.028,1.36e-05,0.668,0.606104989643212
"711","4cLoL5KPfE1hAwfsO84FX7","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.328,0.249,0.0272,0.754,5.77e-06,0.162,0.214465185257817
"712","7Fv9RA1gLz8Bn2m844a7Dr","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.612,0.179,0.0555,0.839,0.901,0.259,0.557948988221452
"713","4Z1fbYp0HuxLBje4MOZcSD","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.482,0.849,0.0452,0.641,7.74e-06,0.937,0.480273076027406
"714","5FBxWhG0nbBAF6lWgJFklM","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.673,0.349,0.0368,0.608,0,0.609,0.479169986150094
"715","2OLMjGIhCNI6j34ysPscbp","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.52,0.829,0.0806,0.386,6.2e-05,0.744,0.623466398656682
"716","63nTBScSLXWwyeizXi9Rmi","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.491,0.801,0.0361,0.27,0,0.971,0.69769209084558
"717","6xJSJpO6HJwHhu7UaIc8qR","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.54,0.744,0.0312,0.664,0,0.963,0.548296951794972
"718","7cPPyMrSAQY7A686Cn9eUP","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.416,0.563,0.0298,0.207,0,0.9,0.19180894483325
"719","5tNjuWwp6FxuWCrKQAMBTj","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.472,0.673,0.0318,0.284,0,0.862,0.532277635465565
"720","7KmRz1oKEwgj9qpfn72OfO","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.483,0.677,0.0593,0.283,0,0.842,0.762719239113116
"721","6mZGglJLWfy0HxbVL8i9BL","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.767,0.331,0.0337,0.64,0,0.636,0.410907107575776
"722","69d54YOS8TOQiUYjX57XeA","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.59,0.805,0.0371,0.137,0,0.797,0.565351946953634
"723","2B3ArhTa6DRox1W4CJZ1dM","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.652,0.583,0.038,0.412,0,0.744,0.563023201657086
"724","67VdmhC89bZ6yK2XRys0lA","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.647,0.56,0.0387,0.723,0,0.913,0.454454644621211
"725","1e0hllQ23AG0QGFgezgLOq","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.332,0.179,0.0326,0.879,0,0.315,0.308056233070635
"726","2zO5cQdHLBOPlnQqWeNCFM","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.519,0.85,0.0678,0.0457,0,0.749,0.472845604186839
"727","5ou2BiQ9FxIYkxsYvYHpAT","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.534,0.725,0.0332,0.188,0,0.763,0.298704482221868
"728","5QqdvVeYLL1xvZ1ndUjxnO","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.688,0.435,0.0323,0.449,0,0.435,0.349176972385983
"729","19lAT1lAVe4HzFkVNFHGen","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.699,0.294,0.0294,0.587,0,0.893,0.308583264900906
"730","0yZEKwCNhkyaqk1ZyCZU7A","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.578,0.29,0.0341,0.652,0,0.666,0.435977889176237
"731","1OpY6W5UY8xkfrnl3hlMJy","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.534,0.624,0.0462,0.00797,0,0.687,0.46048486928385
"732","4DE42oDol0KHxympBsaiYu","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.425,0.369,0.0379,0.183,0.00126,0.65,0.798906715366042
"733","77f3aNeabAbOaSB32Sd5QE","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.581,0.28,0.0381,0.936,1.56e-05,0.813,0.561166333696944
"734","3ZFBeIyP41HhnALjxWy1pR","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.364,0.457,0.0675,0.29,0.000106,0.175,0.716751032614691
"735","7GeZEzG1QEjqRzuWVlrBFt","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.297,0.613,0.0931,0.0385,3.98e-05,0.338,0.764202282170391
"736","3FCnUhO6ao6hFRgCLPkSUE","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.311,0.325,0.0283,0.0469,0,0.668,0.11538932944392
"737","0TKiASulg0H5ZKkkqZNTdm","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.705,0.515,0.0337,0.365,0,0.803,0.403081297723958
"738","2v0fKNEQwzUuol9VImFuOu","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.451,0.673,0.0734,0.0857,0.00225,0.583,0.301829903540919
"739","5EuraV2jbqB15ihd3d2Hex","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.39,0.502,0.178,0.336,0.000138,0.289,0.316280380933704
"740","5RStjc42UAYI2NMY3cYpgz","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.651,0.488,0.0316,0.212,0.026,0.49,0.409227959651424
"741","4qmvOVUt7U8szKXspAoLVy","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.401,0.556,0.0513,0.0828,0.000359,0.654,0.23866575151062
"742","3RhBkGg4edWdwcuGdHcl28","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.356,0.26,0.0314,0.913,2.1e-06,0.49,0.600099278088958
"743","4Z92RMiyJpUrApZi3LtpJ6","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.686,0.127,0.0342,0.754,1.41e-05,0.372,0.290713208888453
"744","4o6QTTyoZR2e2ZlOrtqQc9","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.431,0.54,0.0589,0.523,1.34e-06,0.44,0.570095233426075
"745","4J4gApJKSC0himDViFotdy","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.453,0.654,0.0317,0.0205,0.00395,0.702,0.421251639314123
"746","3fuEJBCK3kWnJHFTODR4cb","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.818,0.728,0.0314,0.232,0.0642,0.975,0.409356653470443
"747","1yHA33jt0HwbcH3GdOcuiQ","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.388,0.529,0.0436,0.16,0.0681,0.332,0.640159825466668
"748","45yEy5WJywhJ3sDI28ajTm","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.557,0.54,0.0347,0.0339,0.00248,0.394,0.50809545404405
"749","6gLmFcRwyQCQT23Df2Re9G","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.37,0.515,0.0321,0.0233,0.205,0.42,0.425737538148525
"750","59CLXQLZKxRPzMW8S8Gt9N","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.422,0.656,0.0397,0.0126,0.0279,0.549,0.782391008591845
"751","7oSUp4yZ0FbuSvVmCxH2ty","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.396,0.338,0.0304,0.198,2.62e-06,0.377,0.534759587689517
"752","0MKqeOVdZcUFGJvWpGCKbG","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.533,0.376,0.0393,0.0302,0.248,0.187,0.727708392062656
"753","5V1AHQugSTASVez5ffJtFo","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.443,0.403,0.0322,0.631,0,0.41,0.595674662025518
"754","72Ob0wrObCXgvGYhFs8vip","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.257,0.412,0.0287,0.361,8.68e-05,0.858,0.648770054786797
"755","3Cm9Mtfwyy1mrMc92rKnII","italian indie pop,milan indie",0.51,0.729,0.0375,0.371,5.15e-06,0.547,0.402560394170783
"756","35620VsPFkhtaYBepgBUf9","indie rock",0.292,0.509,0.0285,0.0924,0.477,0.147,0.266028508745051
"757","69BMd64Zq2W84cOeCRguEp","indie rock",0.396,0.898,0.0544,0.000272,0.000708,0.352,0.725992474475726
"758","31CKQk3cOjDmS8RASR1MJr","jazz blues,soul,soul jazz,torch song,vocal jazz",0.393,0.64,0.0502,0.531,2.19e-05,0.491,0.648341075390065
"759","2HDwGSgOBJD9lE3BF5JEec","jazz blues,soul,soul jazz,torch song,vocal jazz",0.436,0.543,0.0962,0.654,9.35e-06,0.663,0.625212957629092
"760","61S0mEfdRtJ62Fc7fPqx0U","jazz blues,soul,soul jazz,torch song,vocal jazz",0.399,0.326,0.0386,0.864,0,0.546,0.201896088933557
"761","4YPgTCGJWAlHQ5g6eWoM8r","hard rock,metal,old school thrash,rock,thrash metal",0.222,0.938,0.375,0.00171,0.0845,0.329,0.961140594933141
"762","51YZAJhOwIC5Gg3jMbAmhZ","hard rock,metal,old school thrash,rock,thrash metal",0.512,0.86,0.0703,0.00631,0.00528,0.258,0.439078797386903
"763","0dqGfCMAGyDgpUAgLNOjWd","hard rock,metal,old school thrash,rock,thrash metal",0.256,0.929,0.113,0.00311,0.201,0.278,0.411875375356972
"764","5DrNFzZZZVfXaEZCaceKnp","hard rock,metal,old school thrash,rock,thrash metal",0.439,0.963,0.277,0.0364,0.00896,0.435,0.579391829780975
"765","3dEO0wAx9fVXQe06v0LDy1","hard rock,metal,old school thrash,rock,thrash metal",0.169,0.978,0.0657,3.28e-05,0.00395,0.38,0.813675863167829
"766","5pQYjzkALsgYOcFTC8DMmU","hard rock,metal,old school thrash,rock,thrash metal",0.632,0.845,0.0333,0.000773,0.00152,0.433,0.26333819509983
"767","0DfFc2HY28tnsuw9XIT1JC","hard rock,metal,old school thrash,rock,thrash metal",0.256,0.955,0.0733,4.78e-05,0.836,0.396,0.723970143033987
"768","6xcpkEEppRQOqmo5MWflyF","hard rock,metal,old school thrash,rock,thrash metal",0.298,0.766,0.0347,0.00203,3.84e-06,0.0923,0.461422495679565
"769","6VpUZlL6wGaVm98gGUs8Qq","hard rock,metal,old school thrash,rock,thrash metal",0.271,0.985,0.123,0.000568,0.00112,0.354,0.837858044589344
"770","2V6yO7x7gQuaRoPesMZ5hr","hard rock,metal,old school thrash,rock,thrash metal",0.313,0.993,0.0751,0.000119,0.000335,0.497,0.508610229320129
"771","26i37IFvFmC3517jxxZAJP","hard rock,metal,old school thrash,rock,thrash metal",0.334,0.986,0.0576,0.000114,0.0353,0.48,0.480499822279964
"772","5IpHNGT95ldM7zqYvvCi04","hard rock,metal,old school thrash,rock,thrash metal",0.323,0.982,0.0869,4.9e-05,0.00415,0.48,0.463506109892265
"773","5Z1fNpUSmmRseYFMlJldKo","hard rock,metal,old school thrash,rock,thrash metal",0.335,0.985,0.0921,0.000115,0.000807,0.202,0.369479954405618
"774","4LGxUtbeH1jOTeGdR636i7","hard rock,metal,old school thrash,rock,thrash metal",0.479,0.913,0.0625,0.00114,0.000107,0.413,0.287734866219711
"775","5z53vQiBCYtpjFeWiZIhmM","hard rock,metal,old school thrash,rock,thrash metal",0.491,0.988,0.0908,0.0065,0.516,0.408,0.683780901837257
"776","309o3PJag8FugLJTRTZa77","hard rock,metal,old school thrash,rock,thrash metal",0.249,0.949,0.0678,0.00131,0.0228,0.498,0.851775361874763
"777","6Yc26elzS6HaXvG0oI3AUi","hard rock,metal,old school thrash,rock,thrash metal",0.483,0.978,0.0882,0.00497,0.125,0.563,0.707834389439753
"778","6SZvSmtxMQAMTRb2jNBfET","hard rock,metal,old school thrash,rock,thrash metal",0.448,0.942,0.0819,0.000164,0.000258,0.611,0.490507298778022
"779","3x5fhDgXesy3AJMiSweK5L","hard rock,metal,old school thrash,rock,thrash metal",0.338,0.951,0.0621,0.000222,6.89e-06,0.344,0.580684896248269
"780","77gY3WsOnEsq9JOWgBmdLj","hard rock,metal,old school thrash,rock,thrash metal",0.511,0.972,0.0413,5.36e-06,0.00101,0.532,0.531376778732427
"781","2D1O6DE5aJDGHsb0W38EAN","hard rock,metal,old school thrash,rock,thrash metal",0.49,0.884,0.0428,0.000514,0.00177,0.254,0.531425804949197
"782","3FREWTEY2uFxOorJZMmZPX","hard rock,metal,old school thrash,rock,thrash metal",0.432,0.904,0.0432,0.000321,0.00982,0.6,0.601429114218829
"783","0NdidkH0EQwG7mx6F6SDkI","hard rock,metal,old school thrash,rock,thrash metal",0.491,0.951,0.0465,2.3e-05,0.00354,0.555,0.371906752135705
"784","4Ovpv1Z98LERzogBUa8MzH","hard rock,metal,old school thrash,rock,thrash metal",0.528,0.909,0.0381,7.77e-05,0.00959,0.349,0.403375455024574
"785","3ZFwuJwUpIl0GeXsvF1ELf","hard rock,metal,old school thrash,rock,thrash metal",0.558,0.364,0.0265,0.0505,5.02e-06,0.17,0.587763056294353
"786","4zJLpLsfY52ih6y8u4mhKH","hard rock,metal,old school thrash,rock,thrash metal",0.554,0.816,0.0353,0.000526,0.000711,0.362,0.521810538185295
"787","5SnOyuBtyzufoXBAKOdcxD","hard rock,metal,old school thrash,rock,thrash metal",0.539,0.597,0.0258,0.0108,0.00552,0.251,0.571051244653078
"788","1hKdDCpiI9mqz1jVHRKG0E","hard rock,metal,old school thrash,rock,thrash metal",0.579,0.824,0.03,0.00206,0.00903,0.635,0.472306315802375
"789","0onIqmzvDvsbhCbd66QgSV","hard rock,metal,old school thrash,rock,thrash metal",0.648,0.807,0.0434,0.00191,0.0042,0.573,0.464560173552807
"790","64Ret7Tf2M8pDE4aqbW2tX","hard rock,metal,old school thrash,rock,thrash metal",0.444,0.703,0.0641,0.00112,0.0761,0.419,0.367494392626457
"791","2VIk1zgNk6aRiIQ9C1T4Yu","hard rock,metal,old school thrash,rock,thrash metal",0.541,0.796,0.131,0.000105,0.0763,0.401,0.25097746019684
"792","4A1jq5W97gi5ok44CgZiab","hard rock,metal,old school thrash,rock,thrash metal",0.487,0.944,0.0823,0.000135,0.601,0.392,0.308197183443847
"793","6NwbeybX6TDtXlpXvnUOZC","hard rock,metal,old school thrash,rock,thrash metal",0.538,0.872,0.0361,0.000608,0.573,0.593,0.360593952616162
"794","5qp4uB6muUB0qdrb4zpuf4","hard rock,metal,old school thrash,rock,thrash metal",0.358,0.691,0.0399,0.0013,0.901,0.371,0.503989508389611
"795","0llXksyxjNlDB9vOcETZi0","hard rock,metal,old school thrash,rock,thrash metal",0.397,0.962,0.152,0.00218,0.394,0.196,0.684982044148108
"796","1hvXfgrFC8oVgBiD0qwpKJ","hard rock,metal,old school thrash,rock,thrash metal",0.272,0.962,0.138,0.000232,0.0674,0.241,0.623687016632144
"797","4hOohf45f0JtxYKNsEAIOV","hard rock,metal,old school thrash,rock,thrash metal",0.519,0.861,0.0758,0.0173,0.00312,0.213,0.438692715929844
"798","12oSzrBIyirNs0aCwk6elL","hard rock,metal,old school thrash,rock,thrash metal",0.258,0.907,0.112,0.0183,0.201,0.317,0.413156185270073
"799","3LM41UarpHPJkUZ7rVbbGx","hard rock,metal,old school thrash,rock,thrash metal",0.375,0.951,0.113,0.000754,0.259,0.198,0.333194425719153
"800","3RNaege6IhTKGHVpRA3PQo","hard rock,metal,old school thrash,rock,thrash metal",0.315,0.916,0.102,0.0298,0.861,0.154,0.567073992817659
"801","4Pn6l1ZzsYFrx64h1gWTyy","hard rock,metal,old school thrash,rock,thrash metal",0.266,0.972,0.172,0.000118,0.118,0.329,0.700351763105321
"802","5z2cUmKURiGTnNWlVcyC8G","hard rock,metal,old school thrash,rock,thrash metal",0.334,0.961,0.136,0.000335,0.00494,0.252,0.253820980769466
"803","3hwQhakFwm9soLEBnSDH17","art pop,pop",0.404,0.298,0.0304,0.912,0.228,0.315,0.199499932588952
"804","4RyK6N4IQ85xxLgguQAFH5","art pop,pop",0.558,0.837,0.0633,0.418,0,0.488,0.439409724350096
"805","5IA81a74SVyVzeMegkHjKs","art pop,pop",0.558,0.682,0.138,0.259,2.32e-05,0.397,0.512532326661682
"806","0n2bvWvMwr0gbjcuTm92eW","art pop,pop",0.322,0.352,0.0309,0.455,0.00333,0.266,0.14810820086041
"807","5LYQSNHZxEA880URXFHg6h","art pop,pop",0.499,0.676,0.0582,0.588,0.00484,0.295,0.329198789052446
"808","4RnVVU2wewkcPYEZAMFBrr","art pop,pop",0.373,0.686,0.034,0.128,1.96e-06,0.189,0.291105418622608
"809","4Ouhoi2lAhrLJKFzUqEzwl","art pop,pop",0.428,0.626,0.0339,0.222,8.22e-05,0.379,0.243654169066908
"810","0fBSs3fRoh1yJcne77fdu9","art pop,pop",0.236,0.249,0.0348,0.811,1e-06,0.181,0.162926374878966
"811","5UzTtUZper0CphnqZYvsIu","art pop,pop",0.319,0.426,0.0382,0.245,8.23e-06,0.159,0.418512299452132
"812","3SvIbcr7uvjRp5PuPN47eo","modern folk rock,modern rock,stomp and holler,uk americana",0.438,0.693,0.0396,0.0134,0.336,0.184,0.266629079900477
"813","7xg1FqT608rRxuDblpHoeO","modern folk rock,modern rock,stomp and holler,uk americana",0.437,0.461,0.0364,0.26,0.0196,0.0493,0.329382637365331
"814","068BE9zEWPKnidtjGTEiJ1","modern folk rock,modern rock,stomp and holler,uk americana",0.519,0.494,0.0275,0.0287,3.34e-05,0.482,0.565413229724595
"815","0W4BG6zZwWEKzjw72E5kDO","modern folk rock,modern rock,stomp and holler,uk americana",0.435,0.56,0.049,0.0686,5.98e-05,0.208,0.557783524739855
"816","2SeYd5LMXEu1FjDEszG6Cg","modern folk rock,modern rock,stomp and holler,uk americana",0.59,0.51,0.0384,0.0487,8.79e-05,0.331,0.58634129600804
"817","21N7x59kGkGXfr5wwUN9Ga","modern folk rock,modern rock,stomp and holler,uk americana",0.304,0.597,0.0361,0.0161,0.0032,0.272,0.188481290370025
"818","6n4lLv2BQhGhLnlioVbHOZ","modern folk rock,modern rock,stomp and holler,uk americana",0.3,0.687,0.0515,0.0127,0.000582,0.401,0.37016632144039
"819","3y021O7vzqNhDMB6joTtEk","modern folk rock,modern rock,stomp and holler,uk americana",0.479,0.765,0.035,0.0145,0.00301,0.439,0.519089583154592
"820","5PKiai5IHLT4OtIsUTiQW6","modern folk rock,modern rock,stomp and holler,uk americana",0.393,0.762,0.0424,0.00503,0.0045,0.355,0.542812143793894
"821","6tztW8IlkgH6kIpFlECDO7","modern folk rock,modern rock,stomp and holler,uk americana",0.381,0.837,0.053,0.0234,0.000581,0.653,0.216646851904056
"822","3BVfLmBuTVRSHQSNFLk827","modern folk rock,modern rock,stomp and holler,uk americana",0.418,0.824,0.0467,0.000584,0.657,0.326,0.653709446126316
"823","0pHK5JN6gwqrUDE1lwSQZ9","modern folk rock,modern rock,stomp and holler,uk americana",0.359,0.669,0.0435,0.0273,0.0197,0.366,0.412733334150437
"824","6rhFQMrr2BWrnLewzBh0Wq","modern folk rock,modern rock,stomp and holler,uk americana",0.472,0.794,0.0519,0.0142,0.026,0.446,0.704960227481646
"825","4P6Y4uhdy4Z9W9WUdCjt8l","electropop,indie pop,indie poptimism,pop",0.471,0.496,0.225,0.667,6.67e-05,0.602,0.292551692017306
"826","46dLlHs1faMwGvFZP4JMLd","electropop,indie pop,indie poptimism,pop",0.288,0.593,0.0974,0.198,0.0292,0.382,0.834156565223253
"827","1Oaqnyr31Dgb3cNnvxFioN","electropop,indie pop,indie poptimism,pop",0.377,0.365,0.0479,0.94,0.0456,0.0891,0.469297331748152
"828","05C5TbE8Gk6mIl81irGdpl","electropop,indie pop,indie poptimism,pop",0.546,0.559,0.0294,0.846,0.285,0.0456,0.500465749059309
"829","53rNVTPOKFjzprvsKwwBLM","electropop,indie pop,indie poptimism,pop",0.382,0.268,0.0493,0.906,0.00384,0.282,0.0880633418720661
"830","0MxTbmFKgSBv6TvSDFDmDf","electropop,indie pop,indie poptimism,pop",0.708,0.456,0.0749,0.563,1.48e-05,0.933,0.305635563617645
"831","1g57kjXfCzyIkq3jATWKMz","electropop,indie pop,indie poptimism,pop",0.55,0.914,0.0713,0.0409,5.37e-05,0.743,0.26838789542708
"832","09srzgD7Cs6x9pp3ijjxr7","electropop,indie pop,indie poptimism,pop",0.644,0.65,0.0933,0.354,0.000251,0.75,0.611681721800733
"833","5wlBxdMkHKB6dacljNMeLb","electropop,indie pop,indie poptimism,pop",0.454,0.783,0.0501,0.2,0.00307,0.488,0.299881111424334
"834","6Ka4LXr4UDymHR0oUwQAQD","electropop,indie pop,indie poptimism,pop",0.626,0.41,0.0508,0.768,7.79e-05,0.305,0.214305850053316
"835","7z5NVCKp62kmRBwuI7pF2S","electropop,indie pop,indie poptimism,pop",0.658,0.45,0.0874,0.748,7.46e-06,0.405,0.585121768865901
"836","1p0ziArbexSnA0FK2bhEsu","electropop,indie pop,indie poptimism,pop",0.595,0.352,0.0326,0.596,3.43e-05,0.0712,0.513849906237361
